,image,label
1958,./downloads\5canary\134.f83086b8c5bd8e9d527317f41f2bed97.jpg,5
1959,./downloads\5canary\135.wild-canary.jpg,5
1960,./downloads\5canary\136.canary-bird-from-the-song-birds-allen--ginter.jpg,5
1961,./downloads\5canary\137.white_crested_canary__23608.1569965268.jpg.webp,5
1962,./downloads\5canary\138.39180203-canary-bird-on-a-flowering-branch-.jpg,5
1963,./downloads\5canary\139.dscf7432.jpg,5
1964,./downloads\5canary\14.canaries-426284_640.jpg,5
1965,./downloads\5canary\140.s-l640.jpg,5
1966,./downloads\5canary\141.canary_package_1000px.jpg,5
1967,./downloads\5canary\142.xmy-pet-canary-bird-timmy-is-a-roller-and-is-so-inspiring-21384497.jpg.pagespeed.ic.zk2orewolc.jpg,5
1968,./downloads\5canary\143.canary%2bfife%2bfancy%2bbird.jpg,5
1969,./downloads\5canary\144.bird-3386320_960_720.jpg,5
1970,./downloads\5canary\145.zin_canarybird_grande.jpg,5
1971,./downloads\5canary\146.canary-bird-vector-illustration-isolated-clipart-vector_csp52068157.jpg,5
1972,./downloads\5canary\147.the-canary-bird-picture-id1077873160.jpg,5
1973,./downloads\5canary\148.canary-bird-vector-vector-id1147041664.jpg,5
1974,./downloads\5canary\149.stickers-canary-bird-character-cartoon-illustration.jpg.jpg,5
1975,./downloads\5canary\15.c0adddfd8d12ed80821e2da6c0f1f2ad.jpg,5
1976,./downloads\5canary\150.yellow-canary-bird-cage-waiting-food-nest-back-174192583.jpg,5
1977,./downloads\5canary\151.canary-bird-stopped-singing.jpg,5
1978,./downloads\5canary\152.bird-canary-branch-vintage-graphicsfairy.jpg,5
1979,./downloads\5canary\153.the-top-canary-cage-tips-choosing-a-canary-cage-easily-2-604x400.jpg,5
1980,./downloads\5canary\154.maxresdefault.jpg,5
1981,./downloads\5canary\155.71tmjslvmsl._ac_sx466_.jpg,5
1982,./downloads\5canary\156._89749483_115411.jpg,5
1983,./downloads\5canary\157.canary-5-650x425.jpg,5
1984,./downloads\5canary\158.canary-breeds-icon-set-flat-style-isolated-on-white-pet-birds-collection-create-own-infographic-about-pets-vector-illustration-w3pmxw.jpg,5
1985,./downloads\5canary\159.border-fancy-canary.jpg,5
1986,./downloads\5canary\16.types-of-canaries.jpg,5
1987,./downloads\5canary\160.screen-3.jpg,5
1988,./downloads\5canary\161.canary2-min.jpg,5
1989,./downloads\5canary\162.031011_blue_chaffinch_m2.jpg,5
1990,./downloads\5canary\163.a-red-and-brown-canary-bird-seated-on-a-branch-pfkty7.jpg,5
1991,./downloads\5canary\164.wild-canary-bird-closeup-brandon-alms.jpg,5
1992,./downloads\5canary\165.maxresdefault.jpg,5
1993,./downloads\5canary\166.canary-birds-how-to-produce-and-prepare-a-canary-bird-for-mating.jpg,5
1994,./downloads\5canary\167.canarybird.jpg,5
1995,./downloads\5canary\168.red-factor-canary-bird.jpg,5
1996,./downloads\5canary\169.beautiful-yellow-canary-bird-picture-id1179577217.jpg,5
1997,./downloads\5canary\17.red-canary-perched-softbox-260nw-1618609387.jpg,5
1998,./downloads\5canary\170.canaries_be7272c5-70f9-4aec-a643-693854830341_medium.jpg,5
1999,./downloads\5canary\171.47215996-canary-bird-perched-on-a-branch-in-the-aviary.jpg,5
2000,./downloads\5canary\172.tube-feeding-cockatiel-width-600.jpg,5
2001,./downloads\5canary\173.tori___canary_bird_by_calicogriffin_dbxcysx-fullview.jpg,5
2002,./downloads\5canary\174.white-canaries.jpg,5
2003,./downloads\5canary\175.canary-bird-cage-image-graphicsfairy3.jpg,5
2004,./downloads\5canary\176.1800.jpg,5
2005,./downloads\5canary\177.dream-meaning-of-yellow-canary-birds-825x510.jpg,5
2006,./downloads\5canary\178.canary-bird-vector-1700407.jpg,5
2007,./downloads\5canary\179.canary-bird-stock-photos_csp85357232.jpg,5
2008,./downloads\5canary\18.gettyimages-92779802-437a584389b6484c913971b87e7a3fe8.jpg,5
2009,./downloads\5canary\180.domestic-canary-yellow-bird-perched-on-a-benjamin-fig-twig-germany-2b6wyx3.jpg,5
2010,./downloads\5canary\181.educational-game-connect-dots-to-draw-canary-bird-vector-6313211.jpg,5
2011,./downloads\5canary\182.s-g-bird-cana-g-2020.jpg,5
2012,./downloads\5canary\183.canary_bird_flower_seeds.jpg,5
2013,./downloads\5canary\184.bird-canary-by-julia-ro.jpg,5
2014,./downloads\5canary\185.446350aa-1448-40bb-9431-74d3a094ace7_1.ef3b90cc1f4b5b6e32c02014d224b222.jpeg,5
2015,./downloads\5canary\186.pngtree-canary-bird-clipart-png-image_5286750.jpg,5
2016,./downloads\5canary\187.maxresdefault.jpg,5
2017,./downloads\5canary\188.canary%2bamerican%2bsinger%2bbird.jpg,5
2018,./downloads\5canary\189.canary-5270762_960_720.jpg,5
2019,./downloads\5canary\19.maxresdefault.jpg,5
2020,./downloads\5canary\190.811kmka%2bbgl._ac_sy741_.jpg,5
2021,./downloads\5canary\191.andrea-sadek-yellow-canary-bird-porcelain-pic-1a-2048%3a10.10-862-f.jpg,5
2022,./downloads\5canary\192.atlantic-canary-bird-serinus-canaria-canaries-island-common-birds-perched-wooden-stick-against-lemon-trees-inside-huge-176486256.jpg,5
2023,./downloads\5canary\193.canary_diet.jpg,5
2024,./downloads\5canary\194.domestic-canary-bird-finches-yellow-color-png-favpng-tcjzfqavjthm38ez68ms6h0pr.jpg,5
2025,./downloads\5canary\195.il_570xn.1729811973_j875.jpg,5
2026,./downloads\5canary\196.yellow-canary-food-close-shot-260nw-1911397597.jpg,5
2027,./downloads\5canary\197.aca5d1960197b310a92c3ce9ae705846.jpg,5
2028,./downloads\5canary\198.dsc_0429-2.jpg,5
2029,./downloads\5canary\199.canary2.jpg,5
2030,./downloads\5canary\2.song-canary.jpg,5
2031,./downloads\5canary\20.red-factor-canary.jpg,5
2032,./downloads\5canary\200.zinnia-canary-bird-5-mac_medium.jpg,5
2033,./downloads\5canary\201.depositphotos_10862979-stock-photo-yellow-canary-on-its-perch.jpg,5
2034,./downloads\5canary\202.canaries-for-sale-indiana.jpg,5
2035,./downloads\5canary\203.6331912.jpg,5
2036,./downloads\5canary\204.cynia-wytworna-daliowa-canary-bird.jpg,5
2037,./downloads\5canary\205.v4-460px-know-if-a-canary-is-male-or-female-step-8.jpg,5
2038,./downloads\5canary\206.canary-bird-147877250-5b5df7f346e0fb00824a4116.jpg,5
2039,./downloads\5canary\207.green_canary_for_sale_at_the_finch_farm_www.thefinchfarm.com__22281.1461550232.1280.1280__52516.1468897345.1280.1280_copy__54113.1564510934.jpg.webp,5
2040,./downloads\5canary\208.cute-cartoon-canary-bird-icon-vector-19963601.jpg,5
2041,./downloads\5canary\209.yellow-canary-images.jpg,5
2042,./downloads\5canary\21.canarybird-on-branch-260nw-260038532.jpg,5
2043,./downloads\5canary\210.28463329-cute-crested-canary-bird-male-of-white.jpg,5
2044,./downloads\5canary\211.canary-xa2ebw.jpg,5
2045,./downloads\5canary\212.watercolor-canary-bird-on-a-blooming-tree-branch-illustration-id856356538.jpg,5
2046,./downloads\5canary\213.pink-canaries.jpg,5
2047,./downloads\5canary\214.canary-singing-graphicsfairy-300.jpg,5
2048,./downloads\5canary\215.abutilon_canary_bird_bloom_01.jpg,5
2049,./downloads\5canary\216.512x512bb.jpg,5
2050,./downloads\5canary\217.bird-canary-chubby.jpg,5
2051,./downloads\5canary\218.wild-canary-bird-closeup-in-a-field-of-sunflowers-brandon-alms.jpg,5
2052,./downloads\5canary\219.womens-canary-bird-with-heart-cool-songbird-finch-bird-shirt-long-sleeved.jpg,5
2053,./downloads\5canary\22.aid9071004-v4-1200px-know-if-a-canary-is-right-for-you-step-12-version-2.jpg,5
2054,./downloads\5canary\220.stock-vector-canary-bird-vector-1261820332.jpg,5
2055,./downloads\5canary\221.bird_food_sweetharvest_canary.jpg,5
2056,./downloads\5canary\222.educational-game-connect-dots-to-draw-canary-bird_gg80164708.jpg,5
2057,./downloads\5canary\223.img_5960.jpg,5
2058,"./downloads\5canary\224.poster,504x498,f8f8f8-pad,600x600,f8f8f8.jpg",5
2059,./downloads\5canary\225.keytesville-67-steel-pointed-top-floor-bird-cage-with-wheels.jpg,5
2060,./downloads\5canary\226.canary-5711185_960_720.jpg,5
2061,./downloads\5canary\227.zinnia-canary-bird-close-up-flower.jpg,5
2062,./downloads\5canary\228.149xnxdarrendrawingwithcanary2.jpg.pagespeed.ic.kail8kvefb.jpg,5
2063,./downloads\5canary\229.depositphotos_10863018-stock-photo-yellow-canary-on-its-perch.jpg,5
2064,./downloads\5canary\23.canary-sounds.jpg,5
2065,./downloads\5canary\230.4306074681_a077c4a631_z.jpg,5
2066,./downloads\5canary\231.screen-0.jpg,5
2067,./downloads\5canary\232.yellow-canary-bird-in-cage-looking-to-camera-lens-2f1xfyb.jpg,5
2068,./downloads\5canary\233.edd6bb36-b102-4098-b7e6-6a4a85c1c5ac_1.07fe61ae82031834199c09e6f31d029b.jpeg,5
2069,./downloads\5canary\234.brown-yellow-female-atlantic-canary-bird-serinus-canaria-found-islands-216197287.jpg,5
2070,./downloads\5canary\235.default.jpg,5
2071,./downloads\5canary\236.wild-yellow-canary.jpg,5
2072,./downloads\5canary\237.h7904ra11r461.jpg,5
2073,./downloads\5canary\238..jpg,5
2074,./downloads\5canary\239.254447_main._ac_sl1500_v1602117668_.jpg,5
2075,./downloads\5canary\24.canary_bird_l.jpg,5
2076,./downloads\5canary\240.wild-canary-bird-thirsty-260nw-657020029.jpg,5
2077,./downloads\5canary\241.a13usaonutl._cla%7c2140%2c2000%7c819ljc7pkbl.png%7c0%2c0%2c2140%2c2000%2b0.0%2c0.0%2c2140.0%2c2000.0_ac_ul1500_.png.jpg,5
2078,./downloads\5canary\242.maxresdefault.jpg,5
2079,./downloads\5canary\243.55722749-colorful-canary-bird-low-poly-design-isolated-on-white-background.jpg,5
2080,./downloads\5canary\244.s-l400.jpg,5
2081,./downloads\5canary\245.4-yellow-fronted-canary.jpg,5
2082,./downloads\5canary\246.212290-beeping-bug-animal-pet-bird-1-soft-yellow-canary-bird-beak-photocase-stock-photo-large.jpeg,5
2083,./downloads\5canary\247.depositphotos_2403837-stock-photo-canary-bird.jpg,5
2084,./downloads\5canary\248.234064207.jpg,5
2085,./downloads\5canary\249.canary-bird-escaping-from-cage-picture-id626441052.jpg,5
2086,./downloads\5canary\25.white_canary__27203.1570135463.jpg.webp,5
2087,./downloads\5canary\250.bird-poses-domestic-canary-vector-illustration-vector-id588619802.jpg,5
2088,./downloads\5canary\251.young-light-yellow-canaries.jpg,5
2089,./downloads\5canary\252.pbuf67puly661.jpg,5
2090,./downloads\5canary\253.the-atlantic-canary-bird-serinus-canaria-canaries-island-canary-birds-pet-perched-on-a-wooden-stick-against-lemon-trees-inside-a-cage-in-spain-2019-t2fc57.jpg,5
2091,./downloads\5canary\254.bright-yellow-male-atlantic-canary-bird-serinus-canaria-found-islands-216202096.jpg,5
2092,./downloads\5canary\255.canary3.jpg,5
2093,./downloads\5canary\256.posters-black-and-white-sketch-of-a-canary-bird-sitting-on-a-branch.jpg.jpg,5
2094,./downloads\5canary\257.canary-bird-rio-grande-do-sul-brasil-picture-id1054528516.jpg,5
2095,./downloads\5canary\258.canary-bird-vector-122159.jpg,5
2096,./downloads\5canary\259.domestic-canary-bird-finch-canary-islands-pet-png-favpng-pf32rrk3zvf9xy2upkvsyb7ch.jpg,5
2097,./downloads\5canary\26.41jnvwwwujl.jpg,5
2098,./downloads\5canary\260.canaries-400x400.jpg,5
2099,./downloads\5canary\261.cute-cartoon-canary-bird-icon-drawing_csp54774795.jpg,5
2100,./downloads\5canary\262.360_f_160771717_vthpwfnzbqyegrjrcxdza54vnsltv79g.jpg,5
2101,./downloads\5canary\263.d9cc854a2f8d793948f44b61e4b00df1_67370efe-dad6-48e2-b68a-a0c51dc1dc8b.jpg,5
2102,./downloads\5canary\264.0c1bcfa853fd60b95dc9d9957e6c2ec5.jpg,5
2103,./downloads\5canary\265.dae-15006025.jpg,5
2104,./downloads\5canary\266.womens-canary-bird-with-heart-cool-songbird-finch-bird-shirt.jpg,5
2105,./downloads\5canary\267.fluffy-canary-bird-wallpaper-orange-canary-609307761.jpg,5
2106,./downloads\5canary\268.canary-birds-can-inside-huge-cage-as-captive-pets-in-spain-video-id1180421718.jpg,5
2107,./downloads\5canary\269.v4-460px-know-if-a-canary-is-male-or-female-step-10.jpg,5
2108,./downloads\5canary\27.keeping-single-canary-bird.jpg,5
2109,./downloads\5canary\270.perched-canary-bird-coloring-page.jpg,5
2110,./downloads\5canary\271.udc2eda93897c479cb258ad7c3d5a2aa8z.jpg_640x640.jpg,5
2111,./downloads\5canary\272.canary-barry-bowl-cut-4.jpg,5
2112,./downloads\5canary\273.r-1.jpg,5
2113,./downloads\5canary\274.84271066-yellow-canary-sitting-on-the-twig-in-the-cage.jpg,5
2114,./downloads\5canary\275.canary+bird.jpg,5
2115,./downloads\5canary\276.zinnia_canary_bird_seeds_zinnia_elegans__20327.1566089072.jpg.webp,5
2116,./downloads\5canary\277.canarys-e1531565921425.jpeg,5
2117,./downloads\5canary\278.depositphotos_147421639-stock-illustration-yellow-canary-bird.jpg,5
2118,./downloads\5canary\279.maxresdefault.jpg,5
2119,./downloads\5canary\28.canary_2_225.jpg,5
2120,./downloads\5canary\280.stock-photo-canary-bird-yellow-and-white-canary-1099893089.jpg,5
2121,./downloads\5canary\281.vibrant-yellow-canary-bird-with-some-seeds-on-the-beak-on-top-of-a-farm-fence-brazilian-canary-2f6f1kn.jpg,5
2122,./downloads\5canary\282.canary-6088391__340.jpg,5
2123,./downloads\5canary\283.canary-bird-singing-on-pole-vector-illustration_csp56233421.jpg,5
2124,./downloads\5canary\284.adca3fbb555f3edc889b1e97929b8049-800.jpg,5
2125,./downloads\5canary\285.the-domestic-canary-is-a-domesticated-form-of-the-wild-canary-a-small-picture-id1255958454.jpg,5
2126,./downloads\5canary\286.gloster-canary-2.jpg,5
2127,./downloads\5canary\287.360_f_160771460_0bnzgvy5yu280m5xbfktwgpgoybcjb2a.jpg,5
2128,./downloads\5canary\288.il_fullxfull.1966158512_2tog_1024x1024@2x.jpg,5
2129,./downloads\5canary\289.domestic-canary-bird-clip-art-png-favpng-qwb0dfdzzgrtmvtzuhvu3gac5.jpg,5
2130,./downloads\5canary\29.canario_photo.jpg,5
2131,./downloads\5canary\290.canary10.jpg,5
2132,./downloads\5canary\291.birds-and-bird-cage-european-school.jpg,5
2133,./downloads\5canary\292.canary-birds-indoor-hazards.jpg,5
2134,./downloads\5canary\293.plush-blankets-black-and-white-sketch-of-a-canary-bird-sitting-on-a-branch.jpg,5
2135,"./downloads\5canary\294.st,small,507x507-pad,600x600,f8f8f8.u3.jpg",5
2136,./downloads\5canary\295.bright-yellow-male-atlantic-canary-bird-serinus-canaria-found-islands-216202062.jpg,5
2137,./downloads\5canary\296.barry-the-birb-awesomebyte-image-3.jpg,5
2138,./downloads\5canary\297.234064213.jpg,5
2139,./downloads\5canary\298.depositphotos_44219583-stock-photo-canary-bird.jpg,5
2140,./downloads\5canary\299.herend-animal-figurine-wild-bird-canary-5050-0-00-vhn-3.jpg,5
2141,./downloads\5canary\3.golden-canary-185329795-57ffdc023df78cbc2893d488.jpg,5
2142,./downloads\5canary\30.canary.jpg,5
2143,./downloads\5canary\300.maxresdefault.jpg,5
2144,./downloads\5canary\301.shrub-rose-canary-bird.jpg,5
2145,./downloads\5canary\302.imgbin-domestic-canary-bird-eurasian-siskin-red-siskin-black-siskin-bird-xi9wilspikh40ddvkl73rle7t.jpg,5
2146,./downloads\5canary\303.canary-birds-can-inside-huge-cage-as-captive-pets-in-spain-video-id1180422297.jpg,5
2147,./downloads\5canary\304.yellow-canary-bird-in-cage-looking-to-camera-lens-2f1xfp3.jpg,5
2148,./downloads\5canary\305.157_200x200.jpg,5
2149,./downloads\5canary\306.il_fullxfull.2977374440_5otr.jpg,5
2150,./downloads\5canary\307.canary-300x255.jpg,5
2151,./downloads\5canary\308.canarybirdcage-graphicsfairy002bg-300.jpg,5
2152,./downloads\5canary\309.canary-vector-id522354233.jpg,5
2153,./downloads\5canary\31.canary.jpg,5
2154,./downloads\5canary\310.zecb-1001.jpg,5
2155,./downloads\5canary\311.img_5971.jpg,5
2156,./downloads\5canary\312.img_4851_l.jpg,5
2157,./downloads\5canary\313.canary-bird-151588.jpg,5
2158,./downloads\5canary\314.domestic-canary-bird-european-goldfinch-eurasian-siskin-red-siskin-png-favpng-0skr7jaxjww2sceg14xq162aw.jpg,5
2159,./downloads\5canary\315.close-up-of-white-canary-bird-singing-picture-id513036422.jpg,5
2160,./downloads\5canary\316.beautiful-white-canary-softbox-260nw-1618604881.jpg,5
2161,./downloads\5canary\317.screen-0.jpg,5
2162,./downloads\5canary\318.360_f_94440808_b1icnj3mvwms9e2gv1e2gakwggelacp1.jpg,5
2163,./downloads\5canary\319.dual-layer-sote-canary-bird-house-parrot-cage-parrot-plush-snuggle-warm-shed-hamster-bird-hammock_1024x1024.jpg,5
2164,./downloads\5canary\32.5456e2a3311ad3850f61473be79ca49c--color-yellow-mellow-yellow.jpg,5
2165,./downloads\5canary\320.canary-bird-2-vector_gg54899324.jpg,5
2166,./downloads\5canary\321.61yajoabacl._ac_sl1024_.jpg,5
2167,./downloads\5canary\322.line-art-canary-bird-on-root-logo-vector-graphics-5916870-1.jpg,5
2168,./downloads\5canary\323.zi-4215-04.jpg,5
2169,./downloads\5canary\324.webkinz-bird-yellow-lil-kinz-canary-plush-no.jpg,5
2170,./downloads\5canary\325.45383.jpg,5
2171,./downloads\5canary\326.canary-birds-door-open.jpg,5
2172,./downloads\5canary\327.red-canary-bird-1.jpg,5
2173,./downloads\5canary\328.tta5678-canary-bird-ornaments-tin-setof3-01-1000x1000.jpg,5
2174,./downloads\5canary\329.the-atlantic-canary-bird-serinus-canaria-canaries-island-canary-birds-pet-perched-on-a-wooden-stick-against-lemon-trees-inside-a-cage-in-spain-t2fbhn.jpg,5
2175,./downloads\5canary\33.yellow-canary-bird-vector-13877539.jpg,5
2176,./downloads\5canary\330.bright-yellow-male-atlantic-canary-bird-serinus-canaria-found-islands-216201961.jpg,5
2177,./downloads\5canary\331.hqdefault.jpg,5
2178,./downloads\5canary\332.3080085-center-1.jpg,5
2179,./downloads\5canary\333.canary-bird-zinnia-flower-wm.jpg,5
2180,./downloads\5canary\334.69352df2-ed19-4373-bcb6-bf7f3a40df6c.010756986e16959d21b6d1db86300b90.jpeg,5
2181,./downloads\5canary\335.canary-icon-of-3-types-color-black-and-white-outline-isolated-vector-vector-id1271188880.jpg,5
2182,./downloads\5canary\336.stock-photo-animal-nature-portrait-bird-one-tree-branch-canary-bright-and-colorful-something-yellow-66b32a09-cd5e-417a-8785-884eac75e028.jpg,5
2183,./downloads\5canary\337.118988972-yellow-canary-serinus-mozambicus-perched-on-a-rock-kalahari-desert-south-africa.jpg,5
2184,./downloads\5canary\338.depositphotos_10872289-stock-photo-flock-of-yellow-canary-serinus.jpg,5
2185,./downloads\5canary\339.xtravital-canary-food-lcgy.jpg,5
2186,./downloads\5canary\34.canary.jpg,5
2187,./downloads\5canary\340.canary%2bfife%2bfancy%2bbird%2b%25282%2529.jpg,5
2188,./downloads\5canary\341.stock-photo-small-yellow-canary-bird-with-cage-singing-1448306678.jpg,5
2189,./downloads\5canary\342.dream-meaning-of-canaries-1024x792.jpg,5
2190,./downloads\5canary\343.canary_bird_cage_victorian_postcard-rb09d0f3690f747afbb2002d9664b4fe6_vgbaq_8byvr_630.jpg,5
2191,./downloads\5canary\344.hh_zinnia_canary-bird.jpg,5
2192,./downloads\5canary\345.stock-photo-sketch-of-a-canary-bird-sitting-on-a-branch-watercolor-vintage-background-bitmap-copy-my-vector-88147612.jpg,5
2193,./downloads\5canary\346.img_4855_ad_l.jpg,5
2194,./downloads\5canary\347.bird-canary-bird-eat-treehouse-thumbnail.jpg,5
2195,./downloads\5canary\348.1afree-clip-art-canary-gfairy002-300.jpg,5
2196,./downloads\5canary\349.canary-bird-on-branch-clip-art-vector_csp63421867.jpg,5
2197,./downloads\5canary\35.101693452-orange-canary-bird-in-the-cage.jpg,5
2198,./downloads\5canary\350.sick-canary-yellow.jpg,5
2199,./downloads\5canary\351.line-art-canary-bird-on-root-logo-vector-graphics-5440117-1.jpg,5
2200,./downloads\5canary\352.286033747.jpg,5
2201,./downloads\5canary\353.zinnia-canary-bird-lss-dsc_5195_1.jpg,5
2202,./downloads\5canary\354.glostercanaryconsortblue)wbc_ap13c_med.jpg,5
2203,./downloads\5canary\355.yellow-canary-bird-in-the-zoo-wb91cb.jpg,5
2204,./downloads\5canary\356.s-l400.jpg,5
2205,./downloads\5canary\357.a-cute-canary-bird-with-a-top-hat-vector-21081546.jpg,5
2206,./downloads\5canary\358.blacab-black-canary-bird-of-prey-book_3.jpg,5
2207,./downloads\5canary\359.canary_black-throated_2012_01_15_08_09_00_4016.jpg,5
2208,./downloads\5canary\36.canary-bird-portrait-adult-paint-by-numbers.jpg,5
2209,./downloads\5canary\360.canary-logo-isolated-canary-on-white-background-bird-vector-id1045636412.jpg,5
2210,./downloads\5canary\361.domestic-canary-bird-finches-aviary-moulting-png-favpng-wtezc2rx1hpfq4dfgbb933pqy.jpg,5
2211,./downloads\5canary\362.yellow-canary-bird-in-thailand-video-id499229117.jpg,5
2212,./downloads\5canary\363.wild-canary-bird-brandon-alms.jpg,5
2213,./downloads\5canary\364.h43764b5a6cac412ba6305f186398df7a9.jpg,5
2214,./downloads\5canary\365.how-to-draw-a-canary-step-5_5e4c816f7dcb40.03844938_19556_3_3.jpg,5
2215,./downloads\5canary\366.closeup-cute-yellow-canary-bird-205193511.jpg,5
2216,./downloads\5canary\367.360_f_106897623_adrxoy7pue8mnmiuqk7xakb2me6jgzih.jpg,5
2217,./downloads\5canary\368.bath-mats-black-and-white-sketch-of-a-canary-bird-sitting-on-a-branch.jpg,5
2218,"./downloads\5canary\369.st,small,507x507-pad,600x600,f8f8f8.jpg",5
2219,./downloads\5canary\37.maxresdefault.jpg,5
2220,./downloads\5canary\370.canary.jpg,5
2221,./downloads\5canary\371.color-canary-bird-achat-topaz-600w-1527436721.jpg,5
2222,./downloads\5canary\372.gloster-canary-bird.jpg,5
